06
2E
0
06
BE990A4E BF39B4B8 -0.29890673048794 -0.72541382396594
BCF6E263 BF044691 -0.03013724694028 -0.51670173509046
BE5300D6 BE5BFEBF -0.20605788333341 -0.21483897138387
BF4C7020 BF55521B -0.79858590383083 -0.83328410843387
BBC4E85A BF7EE457 -0.00600914377719 -0.99567168392241
BE820B32 BF567111 -0.25399165041745 -0.83766272757202
BF18F335 BF070F08 -0.59746103268117 -0.52757312217727
BF6BE4DA BF7D9759 -0.92146073607728 -0.99059063615277
BF5B58AC BF1A63D1 -0.85682174609974 -0.60308557795361
BD72EA63 BF3FA0A1 -0.05930556030944 -0.74854475865141
BF4AB091 BD5FBE48 -0.79175668628886 -0.05462482757866
BDA2C105 BF25C362 -0.07946971617639 -0.64751257235184
BF3E69BA BD731B11 -0.74380075884983 -0.05935198441148
BF075F16 BEE730FD -0.52879464207217 -0.45154561940581
BE02463D BE5146D9 -0.12722106138244 -0.20437182439491
BF609338 BF613FEE -0.87724637845531 -0.87988173775375
BE308094 BF725DBD -0.17236548755318 -0.94674282893538
BF681F2A BEABC448 -0.90672550024465 -0.33548188209534
BEE3524A BDBD5B82 -0.44398717582226 -0.09245969355106
BF785603 BF56C3C2 -0.97006240999326 -0.83892452251166
BF4DF058 BEBC28F7 -0.80444859294221 -0.36750004952773
BF12C597 BF6A2741 -0.57332746265456 -0.91466149594635
BF373C29 BF4E9315 -0.71576170250773 -0.80693182302639
BDD33F4F BF1C2971 -0.10314809391275 -0.61000737268478
BEC9AE87 BEE11C57 -0.39390966109931 -0.43966935295612
BF05D6ED BF61579E -0.52281074831262 -0.88024315563962
BE7CA318 BF0DD923 -0.24671589815989 -0.55409447802231
BF2A77AD BF1718D8 -0.66588863125071 -0.59022281598300
BF5FF727 BF5B3B89 -0.87486501922831 -0.85637719091028
BE0699EA BE62B94C -0.13144650543109 -0.22140998300165
BE7347B4 BF7A20C7 -0.23757821554318 -0.97706266725436
BEFC07FA BE5F800F -0.49224836472422 -0.21826194645837
BEA834D3 BF11FA3C -0.32852800795808 -0.57022449653596
BF435B2C BF169EEA -0.76310991635546 -0.58836233243346
BF1B1056 BE9ABC33 -0.60571798775345 -0.30221708677709
BEB9A30A BF3F6496 -0.36257200175896 -0.74762857425958
BEC971B4 BF23EA42 -0.39344560587779 -0.64029324101284
BED126C4 BF240BC1 -0.40849888790399 -0.64080437319353
BF7FC4DA BF54B4D3 -0.99909745249897 -0.83088414324448
BF2B77A2 BE6C6E56 -0.66979418648407 -0.23088965378702
BF0FF9C9 BEB00C5C -0.56240517925471 -0.34384430944920
BF7DC616 BF57B3AD -0.99130377732217 -0.84258538577706
BEAA479A BF2163CC -0.33257752330974 -0.63042904343456
BF1EF547 BF78EEFD -0.62093011243269 -0.97239668946713
BD91BC28 BF7AF9B9 -0.07115965848789 -0.98037293646485
BE03037E BEAD26D5 -0.12794301146641 -0.33818689128384
BF68362D BE729208 -0.90707662794739 -0.23688518488780
BEA8998B BEF86DD5 -0.32929643709213 -0.48521295841783
BF796464 BE37B205 -0.97418809961528 -0.17939003231004
BC0770B0 BF6FDC49 -0.00826661288738 -0.93695503659546
BECE7D48 BE82FA2D -0.40329956682399 -0.25581494113430
BEF6A2AB BDC68AC3 -0.48170982021838 -0.09694435447454
BEB00120 BF0CF131 -0.34375858632848 -0.55055528692901
BE3B16BB BF3454DE -0.18270389875397 -0.70441996166483
BE3EC3B2 BD070350 -0.18629338778555 -0.03296214388683
BF7EA797 BF2CC00B -0.99474473763257 -0.67480534967035
BEE83261 BE070DE6 -0.45350936474279 -0.13188895536587
BF285CCD BEC948CF -0.65766604011878 -0.39313359744847
BECAF0B1 BF3FEC13 -0.39636756712571 -0.74969595763832
BE0F512B BE8CEE25 -0.13995806872845 -0.27525438833982
BE4D4FA7 BF4A0FA5 -0.20049915555865 -0.78930121706799
BF491A0B BF4CB079 -0.78555361274630 -0.79956774879247
BEAB9918 BF67F9F6 -0.33515238668770 -0.90615785680711
BF4B8B95 BE63E499 -0.79509862279519 -0.22255171556026
