0A
3C5
0
091
BEE38757 BEF6FF0C -0.44439194584265 -0.48241461161524
BF800000 BEB9ACCD -1.00000000000000 -0.36264649126679
BF55F222 BEC0F2C0 -0.83572592725977 -0.37685202248394
BF800000 3F800000 -1.00000000000000  0.99999999953434
BE8748E5 BF362526 -0.26422802731395 -0.71150435367599
BF800000 BE5B5105 -1.00000000000000 -0.21417625062168
BF1EF1EC 3F800000 -0.62087894091383  0.99999999953434
BF02F2C6 3F800000 -0.51151692448184  0.99999999953434
BEF6D4A3 BF800000 -0.48209103429690 -1.00000000000000
BF1A69B7 BF800000 -0.60317557305098 -1.00000000000000
BEAFB00E BE8C5363 -0.34314006520435 -0.27407370414585
BF3A3B18 BEC7B805 -0.72746421908960 -0.39007584331557
BF800000 BE2EC885 -1.00000000000000 -0.17068679351360
3F800000 3F800000  0.99999999953434  0.99999999953434
BF800000 BE801268 -1.00000000000000 -0.25014042062685
BF800000 3F800000 -1.00000000000000  0.99999999953434
BF0FDB91 BE4A1D34 -0.56194404931739 -0.19737703260034
BEA671E9 BE017A95 -0.32508782111108 -0.12644418096170
3F800000 BF4ED003  0.99999999953434 -0.80786152044311
BDF48ED9 BF800000 -0.11941308574751 -1.00000000000000
BF23D580 BE963D05 -0.63997651822865 -0.29343428183347
BF800000 BF800000 -1.00000000000000 -1.00000000000000
3F800000 BF565E2E  0.99999999953434 -0.83737458288670
BF800000 BF6D3319 -1.00000000000000 -0.92656096024439
BF800000 3F800000 -1.00000000000000  0.99999999953434
3F800000 BF440EEC  0.99999999953434 -0.76585267903283
3F800000 BF800000  0.99999999953434 -1.00000000000000
BD8BE416 BEA48A3C -0.06830613128841 -0.32136713853106
3F800000 BE91A2D5  0.99999999953434 -0.28444544086233
BF23EFD6 BF800000 -0.64037836017087 -1.00000000000000
BF1B6E52 BE846E75 -0.60715212719515 -0.25865523191169
3F800000 BEC42EDF  0.99999999953434 -0.38317010318860
BE67DAB3 BF49B49B -0.22642020182684 -0.78791208891198
BEF48B2A BF800000 -0.47762422543019 -1.00000000000000
BF800000 BF014A5B -1.00000000000000 -0.50504079926759
3F800000 BF800000  0.99999999953434 -1.00000000000000
BF800000 BF800000 -1.00000000000000 -1.00000000000000
BF800000 BF0BE881 -1.00000000000000 -0.54651645570993
BF800000 BF800000 -1.00000000000000 -1.00000000000000
BF560DC0 3F800000 -0.83614732464775  0.99999999953434
BE825E45 BF567AB1 -0.25462547317147 -0.83780961157754
BF1FA5E2 3F800000 -0.62362490920350  0.99999999953434
3F800000 BF800000  0.99999999953434 -1.00000000000000
3F800000 3F800000  0.99999999953434  0.99999999953434
BF6FB461 BF05F550 -0.93634613463655 -0.52327441982925
3F800000 BF800000  0.99999999953434 -1.00000000000000
BF800000 BF800000 -1.00000000000000 -1.00000000000000
